uf;cd_ufe;cd_mue;nome;populacao;geocodigo
SP;35;33205;Nova Independência;3745;3533205
SP;35;33254;Novais;5527;3533254
SP;35;33304;Nova Luzitânia;3953;3533304
SP;35;33403;Nova Odessa;58227;3533403
SP;35;33502;Novo Horizonte;40225;3533502
SP;35;33601;Nuporanga;7341;3533601
SP;35;33700;Ocauçu;4308;3533700
SP;35;33809;Óleo;2583;3533809
SP;35;33908;Olímpia;54037;3533908
SP;35;34005;Onda Verde;4286;3534005
SP;35;34104;Oriente;6473;3534104
SP;35;34203;Orindiúva;6731;3534203
SP;35;34302;Orlândia;43306;3534302
SP;35;34401;Osasco;697886;3534401
SP;35;34500;Oscar Bressane;2616;3534500
SP;35;34609;Osvaldo Cruz;32709;3534609
SP;35;34708;Ourinhos;111813;3534708
SP;35;34757;Ouroeste;9897;3534757
SP;35;34807;Ouro Verde;8440;3534807
SP;35;34906;Pacaembu;14086;3534906
SP;35;35002;Palestina;12542;3535002
SP;35;35101;Palmares Paulista;12730;3535101
SP;35;35200;Palmeira d'Oeste;9496;3535200
SP;35;35309;Palmital;22196;3535309
SP;35;35408;Panorama;15619;3535408
SP;35;35507;Paraguaçu Paulista;45255;3535507
SP;35;35606;Paraibuna;18206;3535606
SP;35;35705;Paraíso;6369;3535705
SP;35;35804;Paranapanema;19730;3535804
SP;35;35903;Paranapuã;4051;3535903
SP;35;36000;Parapuã;11073;3536000
SP;35;36109;Pardinho;6259;3536109
SP;35;36208;Pariquera-Açu;19537;3536208
SP;35;36257;Parisi;2150;3536257
SP;35;36307;Patrocínio Paulista;14351;3536307
SP;35;36406;Paulicéia;7147;3536406
SP;35;36505;Paulínia;102499;3536505
SP;35;36570;Paulistânia;1841;3536570
SP;35;36604;Paulo de Faria;8953;3536604
SP;35;36703;Pederneiras;45708;3536703
SP;35;36802;Pedra Bela;6078;3536802
SP;35;36901;Pedranópolis;2547;3536901
SP;35;37008;Pedregulho;16645;3537008
SP;35;37107;Pedreira;46598;3537107
SP;35;37156;Pedrinhas Paulista;3087;3537156
SP;35;37206;Pedro de Toledo;11136;3537206
SP;35;37305;Penápolis;62738;3537305
SP;35;37404;Pereira Barreto;25790;3537404
SP;35;37503;Pereiras;8410;3537503
SP;35;37602;Peruíbe;66572;3537602
SP;35;37701;Piacatu;5846;3537701
SP;35;37800;Piedade;55092;3537800
SP;35;37909;Pilar do Sul;28718;3537909
SP;35;38006;Pindamonhangaba;164000;3538006
SP;35;38105;Pindorama;16656;3538105
SP;35;38204;Pinhalzinho;14763;3538204
SP;35;38303;Piquerobi;3693;3538303
SP;35;38501;Piquete;13976;3538501
SP;35;38600;Piracaia;26991;3538600
SP;35;38709;Piracicaba;397322;3538709
SP;35;38808;Piraju;29790;3538808
SP;35;38907;Pirajuí;24973;3538907
SP;35;39004;Pirangi;11323;3539004
SP;35;39103;Pirapora do Bom Jesus;18174;3539103
SP;35;39202;Pirapozinho;27021;3539202
SP;35;39301;Pirassununga;75474;3539301
SP;35;39400;Piratininga;13335;3539400
SP;35;39509;Pitangueiras;38889;3539509
SP;35;39608;Planalto;5067;3539608
SP;35;39707;Platina;3488;3539707
SP;35;39806;Poá;115488;3539806
SP;35;39905;Poloni;5935;3539905
SP;35;40002;Pompéia;21674;3540002
SP;35;40101;Pongaí;3480;3540101
SP;35;40200;Pontal;47638;3540200
SP;35;40259;Pontalinda;4519;3540259
SP;35;40309;Pontes Gestal;2594;3540309
SP;35;40408;Populina;4240;3540408
SP;35;40507;Porangaba;9565;3540507
SP;35;40606;Porto Feliz;52507;3540606
SP;35;40705;Porto Ferreira;55432;3540705
SP;35;40754;Potim;23360;3540754
SP;35;40804;Potirendaba;17002;3540804
SP;35;40853;Pracinha;3768;3540853
SP;35;40903;Pradópolis;20516;3540903
SP;35;41000;Praia Grande;310024;3541000
SP;35;41059;Pratânia;5126;3541059
SP;35;41109;Presidente Alves;4155;3541109
SP;35;41208;Presidente Bernardes;13420;3541208
SP;35;41307;Presidente Epitácio;43897;3541307
SP;35;41406;Presidente Prudente;225271;3541406
SP;35;41505;Presidente Venceslau;39544;3541505
SP;35;41604;Promissão;39506;3541604
SP;35;41653;Quadra;3680;3541653
SP;35;41703;Quatá;13893;3541703
SP;35;41802;Queiroz;3267;3541802
SP;35;41901;Queluz;12949;3541901
SP;35;42008;Quintana;6530;3542008
SP;35;42107;Rafard;9054;3542107
SP;35;42206;Rancharia;29821;3542206
SP;35;42305;Redenção da Serra;3908;3542305
SP;35;42404;Regente Feijó;19985;3542404
SP;35;42503;Reginópolis;9042;3542503
SP;35;42602;Registro;56430;3542602
SP;35;42701;Restinga;7384;3542701
SP;35;42800;Ribeira;3390;3542800
SP;35;42909;Ribeirão Bonito;13060;3542909
SP;35;43006;Ribeirão Branco;17220;3543006
SP;35;43105;Ribeirão Corrente;4644;3543105
SP;35;43204;Ribeirão do Sul;4571;3543204
SP;35;43238;Ribeirão dos Índios;2243;3543238
SP;35;43253;Ribeirão Grande;7697;3543253
SP;35;43303;Ribeirão Pires;121848;3543303
SP;35;43402;Ribeirão Preto;682302;3543402
SP;35;43501;Riversul;5792;3543501
SP;35;43600;Rifaina;3618;3543600
SP;35;43709;Rincão;10823;3543709
SP;35;43808;Rinópolis;10098;3543808
SP;35;43907;Rio Claro;202952;3543907
SP;35;44004;Rio das Pedras;33935;3544004
SP;35;44103;Rio Grande da Serra;49408;3544103
SP;35;44202;Riolândia;12086;3544202
SP;35;44251;Rosana;17795;3544251
SP;35;44301;Roseira;10512;3544301
SP;35;44400;Rubiácea;3046;3544400
SP;35;44509;Rubinéia;3102;3544509
SP;35;44608;Sabino;5549;3544608
SP;35;44707;Sagres;2453;3544707
SP;35;44806;Sales;6144;3544806
SP;35;44905;Sales Oliveira;11641;3544905
SP;35;45001;Salesópolis;16903;3545001
SP;35;45100;Salmourão;5222;3545100
SP;35;45159;Saltinho;8019;3545159
SP;35;45209;Salto;116191;3545209
SP;35;45308;Salto de Pirapora;44397;3545308
SP;35;45407;Salto Grande;9287;3545407
SP;35;45506;Sandovalina;4174;3545506
SP;35;45605;Santa Adélia;15331;3545605
SP;35;45704;Santa Albertina;5999;3545704
SP;35;45803;Santa Bárbara d'Oeste;191889;3545803
SP;35;46009;Santa Branca;14667;3546009
SP;35;46108;Santa Clara d'Oeste;2134;3546108
SP;35;46207;Santa Cruz da Conceição;4409;3546207
SP;35;46256;Santa Cruz da Esperança;2110;3546256
SP;35;46306;Santa Cruz das Palmeiras;33455;3546306
SP;35;46405;Santa Cruz do Rio Pardo;47148;3546405
SP;35;46504;Santa Ernestina;5662;3546504
SP;35;46603;Santa Fé do Sul;31802;3546603
SP;35;46702;Santa Gertrudes;25637;3546702
SP;35;46801;Santa Isabel;56014;3546801
SP;35;46900;Santa Lúcia;8758;3546900
SP;35;47007;Santa Maria da Serra;6021;3547007
SP;35;47106;Santa Mercedes;2945;3547106
SP;35;47205;Santana da Ponte Pensa;1555;3547205
SP;35;47304;Santana de Parnaíba;131887;3547304
SP;35;47403;Santa Rita d'Oeste;2544;3547403
SP;35;47502;Santa Rita do Passa Quatro;27590;3547502
SP;35;47601;Santa Rosa de Viterbo;26067;3547601
SP;35;47650;Santa Salete;1536;3547650
SP;35;47700;Santo Anastácio;21030;3547700
SP;35;47809;Santo André;715231;3547809
SP;35;47908;Santo Antônio da Alegria;6829;3547908
SP;35;48005;Santo Antônio de Posse;22801;3548005
SP;35;48054;Santo Antônio do Aracanguá;8285;3548054
SP;35;48104;Santo Antônio do Jardim;6029;3548104
SP;35;48203;Santo Antônio do Pinhal;6800;3548203
SP;35;48302;Santo Expedito;3057;3548302
SP;35;48401;Santópolis do Aguapeí;4687;3548401
SP;35;48500;Santos;434742;3548500
SP;35;48609;São Bento do Sapucaí;10895;3548609
SP;35;48708;São Bernardo do Campo;827437;3548708
SP;35;48807;São Caetano do Sul;159608;3548807
SP;35;48906;São Carlos;246088;3548906
SP;35;49003;São Francisco;2850;3549003
SP;35;49102;São João da Boa Vista;90089;3549102
SP;35;49201;São João das Duas Pontes;2601;3549201
SP;35;49250;São João de Iracema;1904;3549250
SP;35;49300;São João do Pau d'Alho;2132;3549300
SP;35;49409;São Joaquim da Barra;50921;3549409
SP;35;49508;São José da Bela Vista;8885;3549508
SP;35;49607;São José do Barreiro;4181;3549607
SP;35;49706;São José do Rio Pardo;54734;3549706
SP;35;49805;São José do Rio Preto;450657;3549805
SP;35;49904;São José dos Campos;703219;3549904
SP;35;49953;São Lourenço da Serra;15465;3549953
SP;35;50001;São Luís do Paraitinga;10740;3550001
SP;35;50100;São Manuel;40692;3550100
SP;35;50209;São Miguel Arcanjo;32910;3550209
SP;35;50308;São Paulo;12106920;3550308
SP;35;50407;São Pedro;34898;3550407
SP;35;50506;São Pedro do Turvo;7624;3550506
SP;35;50605;São Roque;88473;3550605
SP;35;50704;São Sebastião;85538;3550704
SP;35;50803;São Sebastião da Grama;12317;3550803
SP;35;50902;São Simão;15225;3550902
SP;35;51009;São Vicente;360380;3551009
SP;35;51108;Sarapuí;10034;3551108
SP;35;51207;Sarutaiá;3681;3551207
SP;35;51306;Sebastianópolis do Sul;3411;3551306
SP;35;51405;Serra Azul;13810;3551405
SP;35;51504;Serrana;43790;3551504
SP;35;51603;Serra Negra;28742;3551603
SP;35;51702;Sertãozinho;122643;3551702
SP;35;51801;Sete Barras;13053;3551801
SP;35;51900;Severínia;17115;3551900
SP;35;52007;Silveiras;6228;3552007
SP;35;52106;Socorro;40220;3552106
SP;35;52205;Sorocaba;659871;3552205
SP;35;52304;Sud Mennucci;7733;3552304
SP;35;52403;Sumaré;273007;3552403
SP;35;52502;Suzano;290769;3552502
SP;35;52551;Suzanápolis;3836;3552551
SP;35;52601;Tabapuã;12251;3552601
SP;35;52700;Tabatinga;16159;3552700
SP;35;52809;Taboão da Serra;279634;3552809
SP;35;52908;Taciba;6193;3552908
SP;35;53005;Taguaí;13111;3553005
SP;35;53104;Taiaçu;6255;3553104
SP;35;53203;Taiúva;5603;3553203
SP;35;53302;Tambaú;23267;3553302
SP;35;53401;Tanabi;25723;3553401
SP;35;53500;Tapiraí;7973;3553500
SP;35;53609;Tapiratiba;13062;3553609
SP;35;53658;Taquaral;2823;3553658
SP;35;53708;Taquaritinga;56951;3553708
SP;35;53807;Taquarituba;23240;3553807
SP;35;53856;Taquarivaí;5715;3553856
SP;35;53906;Tarabai;7302;3553906
SP;35;53955;Tarumã;14547;3553955
SP;35;54003;Tatuí;118939;3554003
SP;35;54102;Taubaté;307953;3554102
SP;35;54201;Tejupá;4677;3554201
SP;35;54300;Teodoro Sampaio;22914;3554300
SP;35;54409;Terra Roxa;9227;3554409
SP;35;54508;Tietê;41022;3554508
SP;35;54607;Timburi;2690;3554607
SP;35;54656;Torre de Pedra;2395;3554656
SP;35;54706;Torrinha;9934;3554706
SP;35;54755;Trabiju;1691;3554755
SP;35;54805;Tremembé;45904;3554805
SP;35;54904;Três Fronteiras;5767;3554904
SP;35;54953;Tuiuti;6689;3554953
SP;35;55000;Tupã;65758;3555000
SP;35;55109;Tupi Paulista;15321;3555109
SP;35;55208;Turiúba;2016;3555208
SP;35;55307;Turmalina;1827;3555307
SP;35;55356;Ubarana;6080;3555356
SP;35;55406;Ubatuba;88313;3555406
SP;35;55505;Ubirajara;4734;3555505
SP;35;55604;Uchoa;10047;3555604
SP;35;55703;União Paulista;1793;3555703
SP;35;55802;Urânia;9148;3555802
SP;35;55901;Uru;1207;3555901
SP;35;56008;Urupês;13655;3556008
SP;35;56107;Valentim Gentil;12800;3556107
SP;35;56206;Valinhos;124024;3556206
SP;35;56305;Valparaíso;25632;3556305
SP;35;56354;Vargem;10143;3556354
SP;35;56404;Vargem Grande do Sul;42310;3556404
SP;35;56453;Vargem Grande Paulista;50346;3556453
SP;35;56503;Várzea Paulista;118917;3556503
SP;35;56602;Vera Cruz;10963;3556602
SP;35;56701;Vinhedo;75129;3556701
SP;35;56800;Viradouro;18654;3556800
SP;35;56909;Vista Alegre do Alto;8335;3556909
SP;35;56958;Vitória Brasil;1833;3556958
SP;35;57006;Votorantim;119898;3557006
SP;35;57105;Votuporanga;92768;3557105
SP;35;57154;Zacarias;2636;3557154
SP;35;57204;Chavantes;12487;3557204
SP;35;57303;Estiva Gerbi;11067;3557303
PR;41;103;Abatiá;7768;4100103
PR;41;202;Adrianópolis;6254;4100202
PR;41;301;Agudos do Sul;9161;4100301
PR;41;400;Almirante Tamandaré;115364;4100400
PR;41;459;Altamira do Paraná;2948;4100459
PR;41;509;Altônia;21988;4100509
PR;41;608;Alto Paraná;14693;4100608
PR;41;707;Alto Piquiri;10222;4100707
PR;41;806;Alvorada do Sul;11237;4100806
PR;41;905;Amaporã;6084;4100905
PR;41;1002;Ampére;18886;4101002
PR;41;1051;Anahy;2901;4101051
PR;41;1101;Andirá;20769;4101101
PR;41;1150;Ângulo;2974;4101150
PR;41;1200;Antonina;19420;4101200
PR;41;1309;Antônio Olinto;7587;4101309
PR;41;1408;Apucarana;132691;4101408
PR;41;1507;Arapongas;118477;4101507
PR;41;1606;Arapoti;27906;4101606
PR;41;1655;Arapuã;3343;4101655
PR;41;1705;Araruna;14098;4101705
PR;41;1804;Araucária;137452;4101804
PR;41;1853;Ariranha do Ivaí;2301;4101853
PR;41;1903;Assaí;15999;4101903
PR;41;2000;Assis Chateaubriand;34064;4102000
PR;41;2109;Astorga;26196;4102109
PR;41;2208;Atalaia;3999;4102208
PR;41;2307;Balsa Nova;12602;4102307
PR;41;2406;Bandeirantes;32486;4102406
PR;41;2505;Barbosa Ferraz;12300;4102505
PR;41;2604;Barracão;10314;4102604
PR;41;2703;Barra do Jacaré;2828;4102703
PR;41;2752;Bela Vista da Caroba;3774;4102752
PR;41;2802;Bela Vista do Paraíso;15656;4102802
PR;41;2901;Bituruna;16627;4102901
PR;41;3008;Boa Esperança;4392;4103008
PR;41;3024;Boa Esperança do Iguaçu;2671;4103024
PR;41;3040;Boa Ventura de São Roque;6665;4103040
PR;41;3057;Boa Vista da Aparecida;7911;4103057
PR;41;3107;Bocaiúva do Sul;12477;4103107
PR;41;3156;Bom Jesus do Sul;3733;4103156
PR;41;3206;Bom Sucesso;7019;4103206
PR;41;3222;Bom Sucesso do Sul;3358;4103222
PR;41;3305;Borrazópolis;7280;4103305
PR;41;3354;Braganey;5687;4103354
PR;41;3370;Brasilândia do Sul;2943;4103370
PR;41;3404;Cafeara;2911;4103404
PR;41;3453;Cafelândia;17175;4103453
PR;41;3479;Cafezal do Sul;4245;4103479
PR;41;3503;Califórnia;8583;4103503
PR;41;3602;Cambará;25401;4103602
PR;41;3701;Cambé;105347;4103701
PR;41;3800;Cambira;7808;4103800
PR;41;3909;Campina da Lagoa;15042;4103909
PR;41;3958;Campina do Simão;4062;4103958
PR;41;4006;Campina Grande do Sul;42547;4104006
PR;41;4055;Campo Bonito;4162;4104055
PR;41;4105;Campo do Tenente;7829;4104105
PR;41;4204;Campo Largo;127309;4104204
PR;41;4253;Campo Magro;28244;4104253
PR;41;4303;Campo Mourão;94153;4104303
PR;41;4402;Cândido de Abreu;16059;4104402
PR;41;4428;Candói;15978;4104428
PR;41;4451;Cantagalo;13505;4104451
PR;41;4501;Capanema;19364;4104501
PR;41;4600;Capitão Leônidas Marques;15850;4104600
PR;41;4659;Carambeí;22282;4104659
PR;41;4709;Carlópolis;14431;4104709
PR;41;4808;Cascavel;319608;4104808
PR;41;4907;Castro;71501;4104907
PR;41;5003;Catanduvas;10451;4105003
PR;41;5102;Centenário do Sul;11246;4105102
PR;41;5201;Cerro Azul;17885;4105201
PR;41;5300;Céu Azul;11764;4105300
PR;41;5409;Chopinzinho;19911;4105409
PR;41;5508;Cianorte;79571;4105508
PR;41;5607;Cidade Gaúcha;12326;4105607
PR;41;5706;Clevelândia;17250;4105706
PR;41;5805;Colombo;237402;4105805
PR;41;5904;Colorado;23941;4105904
PR;41;6001;Congonhinhas;8821;4106001
PR;41;6100;Conselheiro Mairinck;3866;4106100
PR;41;6209;Contenda;17961;4106209
PR;41;6308;Corbélia;17193;4106308
PR;41;6407;Cornélio Procópio;48677;4106407
PR;41;6456;Coronel Domingos Soares;7547;4106456
PR;41;6506;Coronel Vivida;21666;4106506
PR;41;6555;Corumbataí do Sul;3617;4106555
PR;41;6571;Cruzeiro do Iguaçu;4369;4106571
PR;41;6605;Cruzeiro do Oeste;21237;4106605
PR;41;6704;Cruzeiro do Sul;4619;4106704
PR;41;6803;Cruz Machado;18907;4106803
PR;41;6852;Cruzmaltina;3110;4106852
PR;41;6902;Curitiba;1908359;4106902
PR;41;7009;Curiúva;15004;4107009
PR;41;7108;Diamante do Norte;5389;4107108
PR;41;7124;Diamante do Sul;3555;4107124
PR;41;7157;Diamante D'Oeste;5294;4107157
PR;41;7207;Dois Vizinhos;39856;4107207
PR;41;7256;Douradina;8439;4107256
PR;41;7306;Doutor Camargo;6069;4107306
PR;41;7405;Enéas Marques;6168;4107405
PR;41;7504;Engenheiro Beltrão;14314;4107504
PR;41;7520;Esperança Nova;1852;4107520
PR;41;7538;Entre Rios do Oeste;4406;4107538
PR;41;7546;Espigão Alto do Iguaçu;4447;4107546
PR;41;7553;Farol;3323;4107553
